# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_7 ALMA_6
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    5.00  2.00   35.0     145.46     214.44   26.79  1.08E+08  1.08E+07
    5.00  2.00   40.0     145.46     214.44   29.57  1.08E+08  1.08E+07
    5.00  2.00   45.0     145.46     214.44   32.13  1.10E+08  1.10E+07
    5.00  2.00   50.0     145.46     214.44   34.78  1.10E+08  1.10E+07
    5.00  2.00   60.0     145.46     214.44   38.98  1.16E+08  1.16E+07
    5.00  2.00   80.0     145.46     214.44   45.82  1.31E+08  1.30E+07
    5.00  2.00  100.0     145.46     214.44   50.70  1.48E+08  1.49E+07


    6.00  1.50   20.0     124.68     183.81   20.04  9.53E+07  9.45E+06
    6.00  1.50   25.0     124.68     183.81   25.00  9.96E+07  1.00E+07
    6.00  1.50   30.0     124.68     183.81   29.92  1.01E+08  1.01E+07
    6.00  1.50   35.0     124.68     183.81   34.94  1.00E+08  1.00E+07
    6.00  1.50   40.0     124.68     183.81   40.20  9.81E+07  1.00E+07
    6.00  1.50   45.0     124.68     183.81   44.93  1.00E+08  9.96E+06
    6.00  1.50   50.0     124.68     183.81   50.05  9.93E+07  1.00E+07
    6.00  1.50   60.0     124.68     183.81   60.05  9.93E+07  9.88E+06
    6.00  1.50   80.0     124.68     183.81   79.23  1.01E+08  1.01E+07
    6.00  1.50  100.0     124.68     183.81   98.25  1.02E+08  1.02E+07

    6.00  1.75   25.0     124.68     183.81   22.55  1.28E+08  1.29E+07
    6.00  1.75   30.0     124.68     183.81   26.76  1.07E+08  1.07E+07
    6.00  1.75   35.0     124.68     183.81   30.85  1.01E+08  1.01E+07
    6.00  1.75   40.0     124.68     183.81   34.93  9.79E+07  1.00E+07
    6.00  1.75   45.0     124.68     183.81   38.43  1.00E+08  9.96E+06
    6.00  1.75   50.0     124.68     183.81   42.06  1.00E+08  1.01E+07
    6.00  1.75   60.0     124.68     183.81   48.71  1.03E+08  1.03E+07
    6.00  1.75   80.0     124.68     183.81   60.01  1.12E+08  1.11E+07
    6.00  1.75  100.0     124.68     183.81   69.64  1.20E+08  1.20E+07

    6.00  2.00   25.0     124.68     183.81   20.37  2.62E+08  2.64E+07
    6.00  2.00   30.0     124.68     183.81   24.09  1.23E+08  1.24E+07
    6.00  2.00   35.0     124.68     183.81   27.54  1.06E+08  1.06E+07
    6.00  2.00   40.0     124.68     183.81   30.84  9.89E+07  1.01E+07
    6.00  2.00   45.0     124.68     183.81   33.58  1.00E+08  9.97E+06
    6.00  2.00   50.0     124.68     183.81   36.32  1.00E+08  1.01E+07
    6.00  2.00   60.0     124.68     183.81   41.13  1.04E+08  1.03E+07
    6.00  2.00   80.0     124.68     183.81   48.69  1.16E+08  1.16E+07
    6.00  2.00  100.0     124.68     183.81   54.58  1.29E+08  1.29E+07


    7.00  1.50   25.0     109.09     160.83   24.95  1.01E+08  1.01E+07
    7.00  1.50   30.0     109.09     160.83   30.03  9.88E+07  9.83E+06
    7.00  1.50   35.0     109.09     160.83   34.93  9.99E+07  1.01E+07
    7.00  1.50   40.0     109.09     160.83   40.08  9.87E+07  9.76E+06
    7.00  1.50   45.0     109.09     160.83   45.09  9.91E+07  9.88E+06
    7.00  1.50   50.0     109.09     160.83   50.01  9.93E+07  1.00E+07
    7.00  1.50   60.0     109.09     160.83   59.88  9.99E+07  9.80E+06
    7.00  1.50   80.0     109.09     160.83   79.68  1.00E+08  1.01E+07
    7.00  1.50  100.0     109.09     160.83  100.16  9.92E+07  9.95E+06

    7.00  1.75   25.0     109.09     160.83   22.52  3.27E+08  3.27E+07
    7.00  1.75   30.0     109.09     160.83   27.05  1.13E+08  1.12E+07
    7.00  1.75   35.0     109.09     160.83   31.20  1.01E+08  1.02E+07
    7.00  1.75   40.0     109.09     160.83   35.37  9.64E+07  9.53E+06
    7.00  1.75   45.0     109.09     160.83   39.27  9.57E+07  9.55E+06
    7.00  1.75   50.0     109.09     160.83   42.95  9.60E+07  9.69E+06
    7.00  1.75   60.0     109.09     160.83   49.91  9.81E+07  9.63E+06
    7.00  1.75   80.0     109.09     160.83   62.43  1.04E+08  1.04E+07
    7.00  1.75  100.0     109.09     160.83   73.64  1.09E+08  1.10E+07

    7.00  2.00   30.0     109.09     160.83   24.43  1.65E+08  1.64E+07
    7.00  2.00   35.0     109.09     160.83   28.06  1.11E+08  1.12E+07
    7.00  2.00   40.0     109.09     160.83   31.57  9.72E+07  9.62E+06
    7.00  2.00   45.0     109.09     160.83   34.73  9.38E+07  9.36E+06
    7.00  2.00   50.0     109.09     160.83   37.62  9.30E+07  9.38E+06
    7.00  2.00   60.0     109.09     160.83   42.87  9.48E+07  9.31E+06
    7.00  2.00   80.0     109.09     160.83   51.63  1.03E+08  1.03E+07
    7.00  2.00  100.0     109.09     160.83   58.81  1.11E+08  1.11E+07


