# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_7 ALMA_6
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    7.00  1.75   25.0     109.09     160.83   21.94  1.17E+10  1.03E+09
    7.00  1.75   30.0     109.09     160.83   26.30  9.26E+08  8.10E+07
    7.00  1.75   35.0     109.09     160.83   30.19  8.07E+08  7.14E+07
    7.00  1.75   40.0     109.09     160.83   34.09  7.58E+08  6.74E+07
    7.00  1.75   45.0     109.09     160.83   37.49  7.63E+08  6.75E+07
    7.00  1.75   50.0     109.09     160.83   40.77  7.72E+08  6.75E+07
    7.00  1.75   60.0     109.09     160.83   46.85  8.02E+08  7.03E+07
    7.00  1.75   80.0     109.09     160.83   56.52  9.07E+08  7.89E+07
    7.00  1.75  100.0     109.09     160.83   64.12  1.03E+09  9.10E+07

    7.00  2.00   30.0     109.09     160.83   23.76  1.57E+09  1.37E+08
    7.00  2.00   35.0     109.09     160.83   27.19  9.15E+08  8.10E+07
    7.00  2.00   40.0     109.09     160.83   30.50  7.78E+08  6.92E+07
    7.00  2.00   45.0     109.09     160.83   33.30  7.55E+08  6.68E+07
    7.00  2.00   50.0     109.09     160.83   35.92  7.52E+08  6.57E+07
    7.00  2.00   60.0     109.09     160.83   40.60  7.75E+08  6.79E+07
    7.00  2.00   80.0     109.09     160.83   47.60  8.84E+08  7.70E+07
    7.00  2.00  100.0     109.09     160.83   52.75  1.02E+09  9.03E+07


