# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_7 ALMA_3
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    5.00  2.00   60.0     145.46     512.47   30.60  2.51E+08  2.52E+07
    5.00  2.00   80.0     145.46     512.47   34.59  2.87E+08  2.86E+07
    5.00  2.00  100.0     145.46     512.47   37.54  3.24E+08  3.30E+07


    6.00  1.50   20.0     124.68     439.26   19.98  1.02E+08  1.01E+07
    6.00  1.50   25.0     124.68     439.26   25.05  9.83E+07  9.81E+06
    6.00  1.50   30.0     124.68     439.26   30.00  9.95E+07  9.99E+06
    6.00  1.50   35.0     124.68     439.26   34.90  1.01E+08  9.97E+06
    6.00  1.50   40.0     124.68     439.26   39.99  9.97E+07  1.01E+07
    6.00  1.50   45.0     124.68     439.26   45.00  9.96E+07  9.95E+06
    6.00  1.50   50.0     124.68     439.26   49.99  9.96E+07  9.92E+06
    6.00  1.50   60.0     124.68     439.26   60.05  9.93E+07  9.91E+06
    6.00  1.50   80.0     124.68     439.26   79.57  1.00E+08  9.92E+06
    6.00  1.50  100.0     124.68     439.26   99.26  1.00E+08  1.00E+07

    6.00  1.75   25.0     124.68     439.26   20.98  2.70E+08  2.70E+07
    6.00  1.75   30.0     124.68     439.26   24.72  1.68E+08  1.69E+07
    6.00  1.75   35.0     124.68     439.26   28.15  1.53E+08  1.52E+07
    6.00  1.75   40.0     124.68     439.26   31.45  1.47E+08  1.49E+07
    6.00  1.75   45.0     124.68     439.26   34.49  1.46E+08  1.46E+07
    6.00  1.75   50.0     124.68     439.26   37.32  1.47E+08  1.47E+07
    6.00  1.75   60.0     124.68     439.26   42.50  1.52E+08  1.52E+07
    6.00  1.75   80.0     124.68     439.26   50.91  1.67E+08  1.65E+07
    6.00  1.75  100.0     124.68     439.26   57.75  1.82E+08  1.81E+07

    6.00  2.00   30.0     124.68     439.26   20.72  5.07E+08  5.09E+07
    6.00  2.00   35.0     124.68     439.26   23.36  2.84E+08  2.82E+07
    6.00  2.00   40.0     124.68     439.26   25.77  2.38E+08  2.41E+07
    6.00  2.00   45.0     124.68     439.26   27.87  2.24E+08  2.24E+07
    6.00  2.00   50.0     124.68     439.26   29.75  2.20E+08  2.19E+07
    6.00  2.00   60.0     124.68     439.26   33.00  2.23E+08  2.22E+07
    6.00  2.00   80.0     124.68     439.26   37.83  2.47E+08  2.44E+07
    6.00  2.00  100.0     124.68     439.26   41.38  2.76E+08  2.75E+07


    7.00  1.50   25.0     109.09     384.35   24.94  1.02E+08  1.02E+07
    7.00  1.50   30.0     109.09     384.35   29.99  9.95E+07  9.98E+06
    7.00  1.50   35.0     109.09     384.35   34.96  9.96E+07  1.00E+07
    7.00  1.50   40.0     109.09     384.35   40.02  9.92E+07  9.82E+06
    7.00  1.50   45.0     109.09     384.35   44.95  1.00E+08  9.98E+06
    7.00  1.50   50.0     109.09     384.35   49.99  9.95E+07  1.00E+07
    7.00  1.50   60.0     109.09     384.35   59.90  9.98E+07  9.83E+06
    7.00  1.50   80.0     109.09     384.35   80.21  9.89E+07  9.92E+06
    7.00  1.50  100.0     109.09     384.35   99.97  9.96E+07  9.91E+06

    7.00  1.75   30.0     109.09     384.35   25.04  2.13E+08  2.14E+07
    7.00  1.75   35.0     109.09     384.35   28.74  1.60E+08  1.61E+07
    7.00  1.75   40.0     109.09     384.35   32.26  1.46E+08  1.45E+07
    7.00  1.75   45.0     109.09     384.35   35.48  1.43E+08  1.43E+07
    7.00  1.75   50.0     109.09     384.35   38.57  1.41E+08  1.42E+07
    7.00  1.75   60.0     109.09     384.35   44.14  1.44E+08  1.42E+07
    7.00  1.75   80.0     109.09     384.35   53.83  1.52E+08  1.53E+07
    7.00  1.75  100.0     109.09     384.35   61.52  1.66E+08  1.65E+07

    7.00  2.00   35.0     109.09     384.35   24.07  4.15E+08  4.18E+07
    7.00  2.00   40.0     109.09     384.35   26.76  2.60E+08  2.58E+07
    7.00  2.00   45.0     109.09     384.35   29.11  2.26E+08  2.26E+07
    7.00  2.00   50.0     109.09     384.35   31.27  2.11E+08  2.13E+07
    7.00  2.00   60.0     109.09     384.35   34.96  2.06E+08  2.03E+07
    7.00  2.00   80.0     109.09     384.35   40.81  2.17E+08  2.17E+07
    7.00  2.00  100.0     109.09     384.35   45.00  2.40E+08  2.38E+07


